id,latitude,longitude,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,comments
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Our family stayed for 7 days in November 2012 at Yoshimi  Marek Markowskis apartment and enjoyed our time there The apartment is 1015 minutes on foot from Oshiage station which only one train ride of 40 minutes from Narita airport Kensei Line Its well appointed super clean and quite spacey compare to other Japanese accomodations we have been to The appliances are beyond our needs all in japanese and have so many buttons But not too worry as a simple user guide in English was providedAs for the location the apartment is in a quiet neighbourhood cant hear any traffic noise Only walk distance to supermarkets department stores bento shops There was a small traditional cafe 2 minutes on foot from the door selling delicious japanese style pancake okonomiyaki and monjayaki Yoshimi and Marek were marvellous hosts they made our stay comfortable and feel at home We highly recommend this apartment and will try to stay there again on our next visit to Tokyo 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We had a great experience with Oshiage Holiday Apartment  The home is cozy and comfortable  It has all the facilities to ensure our stay enjoyable  Yoshimi  Marek were extremely helpful when we were lost and easy to access when we had trouble operating the washer  The location is wonderuflly nested in the city center  It is close to Skytree  Narita airport is quite easy to get to  The over all experience is great  We would love to stay at Oshiage Holiday Apartment in the future  
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We stayed at the Oshiage Holiday Apartment as the last leg of our honeymoon trip to Japan It was so very nice to have our own quiet and private apartment to come back to after a full day of sightseeing We did not meet Yoshimi and Marek but finding the place and getting settled in was seamless and they were responsive to messages during our stay The nearest subway station is at the new Skytree about a 10 minutes walk and there are lots of restaurant options there 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,My family had stay the apartment from 22  29 Nov weve the wonderful stay although the apartment is small but it had all the things we need and the apartment is also very clean  The location is also perfect it  just took 10 mins walk to the subway and the skytree tower is just beside the subway            Yoshimi and Marek thank you for let us stay at your apartment It is the wonderful and pleasant stay Ill recommand your apartment to my friend 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,My family stayed at Oshiage apartment on the first week of December and it was our first trip to Japan We reached the airport very late at night and fortunately we were able to catch the last train to Oshiage I must say even at that time we did not have much problem in finding our way from the train station to the apartment because Marek had given us a very detail and clear decsription of the route and he had obligingly given us photos of the keybox so everything went really well indeedWhen we first entered  the apartment we were pleasantly surprised with the cleanliness and the size of the apartment because it is actually quite spacious Everything we need during our stay is there and the apartment is very well equipped The manual prepared by the owners really came in handy when we were using the gadgets and equipments in the apartmentI highly recommend Oshiage apartment to anyone as this apartment has the proximity with Oshiage Skytree train station to nearby Skytree Tower and Asakusa It also provides the ambience for a foreigner to experince a real Japanese home lifestyle  I would like to express my since gratitude to both Yoshimi  Marek for graciously sharing their lovely apartment with us Terima kasih  Agigato Gonzaimas 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,It was a very nice stay in Tokyo for our family vacation Thanks Marek and Yoshimi for allowing us to use their flat for our stay The flat is nice and decent fully equipped with all features for our stay The location is perfect 10 min walk from Tokyo SkyTree a new landmark of the city with great shops One thing we enjoyed most was to buy all sorts of sashimi from the supermarket in Skytree mall and enjoy in our flat Marek was very helpful and promptly respond to any questions we asked  We will definitely stay in the same place if we have the chance to visit Tokyo again in the future
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,The apartment was in a very good location Oshiage station now has the Skytree and Tokyo Solamachi and is a very exciting place of activity There are many shops restaurants and a very nice grocery store with great box sushi The walk to the station is very short and easy since the Skytree is always in view It was very easy to get to the apartment from the airport In the day the apartment also has very nice and comforting lighting The heaters and other amenities were very nice The hosts provided a very informative packet of information that helped us on our trip 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,The apartment is exactly as described and was clean quiet and convenient to Oshiage metro railway station Tokyo skytree and to the sights and attractions of downtown Tokyo  We are a family of four 2 adults and 2 teenage children and we were comfortable as the apartment came fully equipped  We enjoyed our stay and found everything necessary on hand  Shops are conventiently located at Oshiage station or at nearby Hikifune where a good food court and supermarketgrocery store is located  
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,A perfect place to stay in Tokyo with a baby 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We were happy staying at the apartmentIt was good for a family and everything was just felt like home Will definitely stay there again 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We enjoyed our stay in the apartment which is comfortable for 2 but a little tight for more bodies However I think one needs to recognize that space constraint is typical of Japan The apartment is modern with all the amenities one would need  AC Wifi hot shower  and Yoshimi and Marek have taken great pains to leave instructions to use all the appliancesThe neighbourhood has a nice mix of residential small shops bakeries and is within walking distance to Asakusa MRT is within a 10minute walk and connection to Narita is convenientWould have no hesitation staying at Oshiage again
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,If youre an independent andor adventurous traveller and I assume you are if you are an Airbnb user the Oshiage Holiday Apartment is a delight We stayed there in February 2013 with our children and loved the exposure to what I assume is a typical Tokyo apartment One thing we discovered is how efficiently kitchen space the bedroom and bathrooms are set up  youll need to read the house manual to understand various appliances and procedures but once you do its easy to manage We also liked the neighborhood which is a warren of small streets and shops about a 15 minute walk from Tokyo Skytree Its very quiet  past 10 pm or so you wont hear much noise with the exception of a bicycle going past or the neighborhood watchman making the rounds with his clacker Take some time to walk around and see the sights sounds and tastes of the neighborhood before succumbing to the shops and restaurants in the Skytree mall   
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Marek  Yashimis place was just right for our family We did not get to spend much time in it since we found ourselves out exploring Tokyo from morning to night during our week there I dont think we even used the TV once but it is a nice TVWhen we arrived in Tokyo we took the limo bus from Narita to TCAT about 2900 yen per person with discount for people aged 25 and under and then a taxi from TCAT to the apartment  cost about 2500 yen It would probably have been easier and cheaper to take the train but as we had a ton of luggage we did not want to deal with stairs crowds long walks etc Unfortunately the taxi driver could not find the apartment But he got us close enough that we were able to find it easily on footWe had no trouble finding the key to the apartment based on instructions from Marek  Yashimi Toiletries soap shampoo coffee tea  cooking supplies were kindly provided The recycling rules did get a little confusing for us and we hope that we did it correctlyTheres a washing machine in the kitchen area with detergent kindly provided You can hang your laundry in the bathroom and turn on the air to dry the clothes The kitchen is nice It has a refrigerator freezer microwave did not use toaster oven did not use stove with a fish grill electric kettle used a lot and a coffeemaker did not use And yes there are pots and pans as well as dishes and cutleryFrom the apartment it is a pretty easy walk to the OshiageSkytree station However after a long day of walking the walk from the station back to the apartment always seemed three times as long  The subway can be confusing but when we needed help we would stop by the ticket office or window for help One night we were so tired we just took a taxi from the station to the apartment Even with his GPS on the driver got lost for a little bit Took longer than it should but we got to the apartment fineOn the day we left one of us tried to get a taxi to go to the apartment to pick up the rest of the family and our bags However the taxi driver said he could not go down that alleyway that he would wait up on the road by the yellow building Fortunately it wasnt that far a walk I recommend this place to anyone who wants to stay in a real Tokyo apartment at a great cost The location itself is far enough away from the touristy places like Ginza that you can easily find more affordable restaurants or food from takeout places and supermarkets close byThank you guys for letting us stay in your lovely place We hope to be back someday
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We are a family of 2 adults and 2 children It was very pleasant to see the owner at the Oshiage station then walk together to the appartment It was quiet and convenient
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,I stayed in this apartment with my family for 5 daysYoshimi  Marek made everything simple and easyAlthough the apartment is small but it had all the things we need and the apartment is also very clean and safetyThe kitchen and bathroom were very cleanId like to recommend this apartment to youTransportation Oshiage station has wellconnected transportation from Narita and Haneda Airport by Airport Access Line 숙소에 대한 첫인상은 내부는 깔끔하고 아 일본집이구나 느낄 수 있는 아기자기한 공간 구성으로 이뤄져 있습니다 또한 주인장의 꼼꼼한 내부 시설에 대한 설명서는 일본어로 된 모든 기기를 부담없이 사용할 수 있었네요  교통편은 나리타 or 하네다공항에서 Sky Access Line을 타면 바로 Oshiage역에 내릴 수 있어 편히 찾아갈 수 있습니다 역에 내려서는 주인장이 제공한 자세한 길안내 메세지를 보면 한밤중에도 헤매이지 않고 숙소를 찾을 수 있어요 호텔보다 휠씬 저렴하면서도 편하게 묵을 수 있어 더욱 좋았어요그럼 일본식 주택에 묵으며 좀 더 일본 문화를 즐기시길 바래요사진 등 좀 더 자세한 설명은 아래 주소를 통해 적어두었어요http1city1monthnet70164120467
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Yoshimi and Marek are wonderful friendly and quickly responsive in dealing with questions and requests The apartment is small  as many Tokyo apartments are  consisting of a small bedroom and an eatin kitchen with a table for 2 For 4 people to sleep there they would have to sleep sidebyside in the bedroom in a pretty cozy arrangement The apartment is hightech like many Japanese apartments and all the machines and panels of controls work like a charm We really enjoyed the large bathroom with Japanesestyle bath that converts to a drying room for laundry on rainy days The apartment is very wellmaintained and cleanThe neighborhood is charming and traditional full of small alleyways with beautifully maintained potted plants minigardens 2seater restaurants and lanterns everywhere There is a great gym on the main road for a month or longer stay It takes 810 minutes of walking to get to Oshiage Station from where the Tokyo metro can take you anywhere Asakusa and the Skytree  important tourist attractions are really close but  the central areas of Tokyo such as Shibuya and Shinjuku will take a good 45 minutes to get to from home 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We had a fantastic time at Oshiage Holiday Apartment It felt like home and was comfortable with nice amenities Marek and Yoshimi were very helpful thanks to them for providing us with a great place We love the Oshiage area and enjoyed the time we spent there We highly recommend staying here 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,The apartment was small it was really nice had all we required Once got used to futon it was very comfortable Yoshimi  Marek were great hosts and very welcoming  There was a lot of information on what to see and do in and around Tokyo  For other would be guests wandering around the local area is terrific and full of surprises ie small markets can be just around the corner and the people are so friendly and helpful despite my lack of Japanese language  Just loved it Definitely recommend to others  would give a very high rating  Top for cleanliness hosts very good for loation
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Lovely apartment better than expected but i have to tell you that if you plan on going out every night you should live in shibuya or roppongi since oshiage is a lil bit outside the nightclub area But who travels to japan for party The apartment has everything you need and much more everything is new and clean neighborhood is quiet and there is a metro in walking distace we had a lovely stay and would come back anytime
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,What a great eight days at Oshiage Holiday Apartment The place is small but the facilities very completeThe apartment location was very convenient to go to different places A bedroom was so small haha maybe because my father and I have a largebody PThe kitchen is very help us because we hard to find a halal food in Japan So sometimes we cooking together and store some food in refrigerator Overall very worth it to visit this apartmentThank you Yoshimi  Marek D
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,My mom and I spent a few days Tokyo and had a wonderful time staying at Yoshimi and Mareks Oshiage Holiday Apartment  Marek was very attentive during our arrival even coming to get us at a nearby corner  The apartment itself is very clean and well appointed  The futons are very comfortable and the kitchen is spacious as is the bathroom or at least I imagine they are for a place in Tokyo  The tenminute walk between the subway station and the apartment and vice versa gave us a rich sense of daily life in a more neighborhoody part of the city  And it really did feel like coming home after long days sightseeing and taking in Tokyos hustle and bustle  We would highly recommend this the Oshiage Apartment Hotel to anyone interested in a pleasant lowkey experience of the city  Thanks Yoshimi and Marek for a wonderful place
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We had a very pleasant stay at oshiage Apartment with our 8years old son Perfect equipment so very near by the skytree and a really interesting surrounding And  every time the possibility to contact the very friendly hosts Marek and Yoshimi The perfect place to stay at Tokyo without the typical tourist feeling
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Yoshimi  Marek are excellent hosts We had a problem for the reservation and they helped us really kindly Great communication  thank you The apartment is really nice and is perfect for a couple Its closed to Asakusa and Ueno Dont hesitate if youre looking for a place in the north  east part of Tokyo 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Oshiage Holiday Apartment is very cute and traditional It is the perfect size for 2 people Our hosts were very responsive and tolerant to our sometimes seemingly simple questions  The neighborhood is like a time capsule  The SkyTree tower is within walking distance  I would recommend their place to anyone that wants to experience real Japan 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Yoshimi and Marek was very good landlordOshiage Holiday Apartment very clean and comfortable to feel at ease during my stay in Tokyo for 2 months I will return to my favorite Oshiage Holiday Apartment I would highly recommend to anyone who thought to experience life in Tokyo Oshiage Holiday Apartment
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Our family had a  fantastic time at Oshiage Holiday Apartment It felt like home and was comfortable with nice amenitiesStay at Oshiage Holiday Apartment like we moved our home to Tokyo We did enoy our time at Oshiage Holiday ApartmentMarek and Yoshimi were very helpful and kind Many thanks to them for providing a great place  Very convenient location
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Lovely cosy and clean apartment with everything you can ask for in a vacation home and more We got to sleep on a Japanese futon which is so cool and surprisingly comfortableYoshimi and Marek are also very responsive and replied us within 30min in every correspondence Thank you for being such wonderful hosts
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,I just came back from a week long trip with three other friends and we loved the apartment The size was perfect for our purposes and Yoshimi and Marek provided more than we could have asked for Everything about the apartment was charming and pleasant and really enhanced our trip Being close to the Skytree was highly convenient as wellOverall the apartment was excellent and Yoshimi and Marek were wonderful hosts who always responded promptly
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,What a great experience brYoshimi and Mareks Oshiage Holiday Apartment is THE best opportunity if you want to live the real Japanese daily life Do not be afraid  of anything you might not know or have never done  they have put together very detailed information about how to use the different equipments such as aircon bathroom kitchen etcbrThere is also plenty of information regarding sightseeing maps and places to eat brThe location is approx 10 minutes from Oshiage subway station which is very convenient to reach the airports Narita and Haneda as well as the downtown subway stations brWe slept very well on the Tatami and will for sure miss it when we are back home The neighborhood is VERY quiet surprisingly for one of the biggest cities of the planet We ill definitely check again should we again be in Tokyo in the future
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,I took my parent to Tokyo alone it is not easy to find a hotel place which can fit three peoplebrWe found Yoshimi n Marek place from airbnbbrAnd we like the apartment  from head to toe Oshiage station is well connected to both airport Some of the high speed train go direct to Oshiage We found no difficulty walk from station to the apartment because Marek came to pick us up he is a super hostbrHonestly it is not difficult to walk alone as well as it is close to the checkpointSkytree Skytree has a lot nice restaurant and shops for you to explore if you arrive latebrApartment is close to a lot checkpoints such as Ueno Asakusa fish market and 30mins direct to ShibuyabrThis is a place I will suggest to my friends and all of you
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,This was a great place to stay in Tokyo  A quiet neighborhood with small shops and restaurants and with a large supermarket close by  Walk to Skytree for easy access to public transport including a direct line to Narita  The apartment has everything you need including a complete kitchen and a great bathroom  The directions for running the appliances are very complete which is important if you dont read Japanese  We loved coming home to this apartment at the end of a busy day 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We would like to take this moment to thank Yoshimi  Marek Markowski for their kind assistance when required and very accommodating hosts  This was our Home away from Home and we felt at ease  After a few days of exploring the area we were able to access many public transport and facilities with ease Its a cosy place with nice neighbourhood a quiet place under the sun We will not hesitate to recommend this place to anyone or two or three  who wish to have a centralised base to explore Tokyo and the surrounding Of course wed love to come back again when ever possible 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,We had a wonderful time staying at the apartment Though the unit was compact we had everything that we need to make our stay as comfortable as possible and we felt so much at home Nice and quiet neighbourhood but many convenience stores nearby Yoshimi and Marek was always available to assist Thank you for having us over 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,The apartment was very clean and easy to find and having wifi there was great Yoshimi  Marek provided all the information needed for the apartment and provided enough tourist and transportation information to supply all we needed All we had to do was have a good time
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,The apartment we stayed in was very cosy and kept spick and span The toilet was very spacious with toothbrushes and towels provided The owner was very friendly and he even met us at the oshiage station to show us a shortcut to the apart The location of the apartment is a plus as it is situated near several main attractions in Tokyo 
197677,35.71707,139.82608,4.78,4.74,4.92,4.84,4.83,4.53,4.79,Overall we had a great stay The google map link we were sent took us to the wrong address on our phones so we were lost for about an hour trying to find the place Luckily Marek came and found us The house is small but lovely Its about a 45 minute trip including walking from Shinjuku Station but most things in Tokyo are pretty spread out Its in a very nice and quiet neighborhood I love the traditional style mixed with modern amenities Everything was super clean The bathroom was awesome 
