id,latitude,longitude,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,comments,kr_comments
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,在这里住了四晚非常难忘的经历房子所在的位置非常安静是远离闹市和喧嚣的居民区距离最近的地铁站步行5分钟房子周围也有不少超市好吃的居酒屋和东西齐全的药妆店br房子是装修和设计很精致的二层小楼一楼是床二楼是榻榻米住着非常舒服惬意我们也很享受厨房和小饭厅每天晚上在超市买点食材自己开火做吃的非常安逸步行十分钟的另一个地铁站旁边有大超市能买到很棒的生牛肉回来自己煎牛排的体验简直太棒了br谢谢接送我们和每天嘘寒问暖的小哥朴实热情心细下次如果是多人出行东京很大概率还会选择这里,"이곳에서 4박을 머물렀는데 매우 잊을 수 없는 경험이었습니다. 집의 위치는 매우 조용하고 번화한 도시와 주거 지역에서 멀리 떨어져 있습니다. 가장 가까운 지하철역에서 도보로 5분 거리입니다. 또한 집 주변에는 많은 슈퍼마켓과 맛있는 이자카야, 잘 갖춰진 약국이 있습니다.br 집은 2층 건물로 정교한 장식과 디자인이 돋보이는 건물입니다. 1층에는 침대가 있고 2층에는 다다미가 깔려 있어 생활하기 매우 편안합니다. 주방과 작은 식당도 즐깁니다. 매일 밤 슈퍼마켓에서 재료를 사서 직접 요리를 합니다. 매우 편안하고 도보로 10분 거리에 있습니다. 또 다른 지하철 옆에 대형 슈퍼마켓이 있습니다. 맛있는 생고기를 살 수 있는 역. 스테이크를 직접 튀겨보는 경험은 정말 훌륭합니다. br 우리를 태워주고 내려주고 매일 인사해준 아저씨도 감사합니다. 소박하고 열정적이며 세심합니다. 다음번에는 , 도쿄를 여행하는 사람이 많으면 그럴 가능성이 높습니다. 다시 여기를 선택할 것입니다"
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,A great atmospheric home to enjoy anytime of the year where both the venue and its host exceed all expectations with such expert facile the experience that came with it granted desire for a longer stayFor both my wife and I Mr T Is the proud owner of seven locations here in Tokyo and his hospitality personality and geniality is the embodiment of the Japanese way We were welcomed with a gift and several recommendations as to the restaurant locale He even invited us to join him at his favorite restaurant where we had the opportunity to eat like Japanese His knowledge of the area will set you on the right path to find what youre looking for as well as hidden gems you wont want to miss it will definitely make your experience a memorable one ,장소와 호스트 모두가 모든 기대를 뛰어넘는 연중 언제든지 즐길 수 있는 멋진 분위기의 집입니다. 전문가의 손쉬운 경험으로 인해 아내와 나 모두에게 장기 체류에 대한 욕구가 생겼습니다. Mr T는 7개 장소의 자랑스러운 소유자입니다. 여기 도쿄에서 그의 환대 성격과 상냥함은 일본식의 구현입니다. 우리는 선물과 레스토랑 장소에 대한 몇 가지 추천을 받았습니다. 그는 심지어 그가 가장 좋아하는 레스토랑에 우리를 초대하여 일본인처럼 식사할 기회가 있었습니다. 해당 지역에 대한 그의 지식은 당신이 찾고 있는 것을 찾을 수 있는 올바른 길을 안내해 줄 뿐만 아니라 놓치고 싶지 않을 숨겨진 보석도 당신의 경험을 기억에 남는 경험으로 만들어 줄 것입니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,great,엄청난
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,First time using air bnb and Made this process so simple and easy,에어비앤비를 처음 이용했는데 이 과정이 너무 간단하고 쉬워요
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,和图片完全一致房东很热情还接送我们到附近的地铁站以及给我们带了苹果汁离地铁站也很近就是离东京市中心有点远很开心能在这边度过几天东京之旅,사진이랑 똑같네요 호스트분이 너무 친절하시고 근처 지하철역까지 데려다주고 사과주스도 가져다 주셨네요 지하철역과도 매우 가깝지만 도쿄 중심가에서는 조금 멀어요 .여기 도쿄에서 며칠을 보낼 수 있어서 기쁩니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,很热情的房东房子也很干净整洁车站下来就是一个市场吃东西也很方便不远的地方也有超级市场房东提供车站的接送服务很贴心大箱子拖着总归不方便值得推荐给朋友,집주인이 매우 친절하고 집이 매우 깨끗하고 정돈되어 있습니다. 역 바로 아래에 시장이 있어 식사하기 매우 편리합니다. 슈퍼마켓도 멀지 않은 곳에 있습니다. 집주인이 픽업과 정돈을 제공합니다. 역에서 내려주는 서비스 매우 배려심이 깊고 큰 상자를 끌고 다니는 것이 편리하지 않으며 친구에게 추천할 가치가 있습니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,We had a wonderful stay in the housing The residential area is very pleasant and exactly as described The apartment was very well furnished and very nice MrT was very friendly and always helped us We can only recommend it and would love to come back again,숙소에서 즐거운 시간을 보냈습니다. 주거 지역은 매우 쾌적하고 설명과 정확히 일치합니다. 아파트는 가구가 잘 갖춰져 있었고 매우 좋았습니다. MrT는 매우 친절했고 항상 우리를 도왔습니다. 추천할 수밖에 없으며 다시 방문하고 싶습니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,일단 도심이랑 멀어서 기본 1시간씩은 잡고 나가야한다는 점을 고려하시고 숙소가 정말 그리 크지 않고 12층을 오가는게 힘들다는 점이 있습니다 그리고 수건은 매일 갈아주시나 다른 청소는 따로 해준 것 같지는 않았습니다 그렇지만 체크인과 체크아웃 할 때 배려를 많이 해주셔서 좋았습니다,일단 도심이랑 멀어서 기본 1시간씩은 잡고 나가야한다는 점을 고려하시고 숙소가 정말 그리 크지 않고 12층을 오가는게 힘들다는 점이 있습니다 그리고 수건은 매일 갈아주시나 다른 청소는 따로 해준 것 같지는 않았습니다 그렇지만 체크인과 체크아웃 할 때 배려를 많이 해주셔서 좋았습니다
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,房子位於地鐵站附近要到淺草的話很方便房東很熱情還招待了我們一瓶蘋果醋也提供了很多東京旅遊的攻略很受用房間漂亮乾淨也很舒適是一個非常棒的居住經驗非常推薦,집은 지하철역 근처에 있습니다. 아사쿠사에 가고 싶을 때 매우 편리합니다. 호스트는 매우 친절하고 사과식초 한 병으로 우리를 즐겁게 해주었습니다. 또한 도쿄 여행 팁도 많이 제공했습니다. 방 아름답고 깨끗하며 편안합니다. 매우 좋은 생활 경험입니다. 적극 추천합니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,We absolutely enjoyed our stay at the place Mr T was very friendly offering us help and taking us to the local restaurant for dinner We chatted and laughed there seemed no language barrier If we were to return or our friends would ever visit Japan we would stay there again and highly recommend the place to our friends,숙소에서 정말 즐거운 시간을 보냈습니다. Mr T는 매우 친절하게 도움을 주고 저녁 식사를 위해 현지 레스토랑으로 데려갔습니다. 수다를 떨며 웃었는데 언어 장벽이 없어 보였습니다. 만약 우리가 다시 돌아오거나 친구들이 일본을 방문한다면 우리는 그곳에 머물 것입니다. 다시 한 번 우리 친구들에게 이 장소를 적극 추천합니다
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,Mr Ts house is very tidy and lovely loft and he treated us so well and drived us to the station if we needed Moreover you can enjoy his town which is very quiet and special local Tokyo We hope to stay again,Mr T의 집은 매우 깔끔하고 사랑스러운 로프트이며 그는 우리를 매우 잘 대해줬고 필요한 경우 우리를 역까지 데려다주었습니다. 또한 매우 조용하고 특별한 현지 도쿄인 그의 마을을 즐길 수 있습니다. 다시 머물고 싶습니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,This place is outstanding Very spacious by Japanese standards and well equipped It is in a quiet neighbourhood four stops and a five minute walk from the station to  Oshiage Skytree  which makes for very peaceful sleeping and a great experience to experience a local area The beds were made every day along with a clean up and fresh towels Mr T took us to a local restaurant on our last night and it was fantastic Thank you for the awesome stay,"이 숙소는 훌륭합니다. 일본 기준으로 볼 때 매우 넓고 시설이 잘 갖춰져 있습니다. 역에서 오시아게 스카이트리까지 4정거장, 도보로 5분 거리에 있는 조용한 동네에 있어 매우 평화로운 잠을 잘 수 있고 지역을 체험할 수 있는 좋은 경험이 됩니다. 침대가 만들어졌습니다. 매일 깨끗한 수건과 깨끗한 수건을 제공해 주셨고 Mr T는 지난 밤에 우리를 현지 레스토랑으로 데려갔고 정말 환상적이었습니다. 멋진 숙박에 감사드립니다"
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,Highly recommended for accommodation in Tokyo Close to train station only 3 minutes walk  The house fits our expectations for Japanese style The house is also equipped with auto lights which is very cool  We really appreciate all the kindness of T the host for helping us have a wonderful stay in the house,도쿄의 숙소로 적극 추천합니다. 기차역에서 가까우며 도보로 3분 거리입니다. 집은 일본식에 대한 우리의 기대에 맞습니다. 집에는 자동 조명도 갖춰져 있어 매우 멋집니다. 멋진 시간을 보낼 수 있도록 도와주신 호스트 T님의 모든 친절에 진심으로 감사드립니다. 집에 머물다
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,Nos encanto hospedarnos aqui la casa es ideal para conocer un barrio mas local y tranquilo pero muy bien ubicado para explorar la cuidad cerca del metro la estacion esta llena de pequeños restaurantes y tiendas La casa en si es grande buena para una familia o dos parejas es comoda y limpia Regresaria a quedarme aqui,우리는 이곳에 머무는 것을 좋아했습니다. 집은 좀 더 지역적이고 조용한 동네를 알아보기에 이상적이지만 도시를 탐험하기에 매우 좋은 위치에 있으며 지하철과 가깝고 역에는 작은 레스토랑과 상점이 가득합니다. 집 자체는 크고 좋습니다. 가족 또는 커플 2명이 이용하기 좋습니다. 편안하고 깨끗합니다. 이곳에 다시 묵고 싶습니다
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,非常感谢房东在下雨天的夜晚当我们被困在地铁站时及时告诉我们更换路线并特意开车来接我们送到旅舍如果下次再来会优先选择住在这里,비 오는 밤 지하철에 갇혔을 때 경로를 바꿔달라고 특별히 차를 몰고 와서 호스텔까지 데려다준 호스트님께 정말 감사드립니다. 여기에 머무르는 것이 우선이다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,KarunbrThis has to be one of the best experience Ive had staying with Air BnB The house is very clean and organized There are English labels to indicate instructions every where in the house This makes it very easy to navigate MrT is a fantastic host He always check in on us daily to see if we need anything His apple juice is delicious brI mixed it with Sake brId recommend this place to anyone if you come to Tokyo  its a must  brNicolebrThis has to be the best experience I have had when using Airbnb Our host Mr T was very attentive to our needs and engaging while visiting us in the mornings He would ask about our plans for the day and help out how to get there There was an booking mistake that we lost a day but he arranged for us to stay an extra day at the Airbnb I really enjoyed his company when we went out to eat dinner with him fed us the best of the best in the local area while drinking some sake Definitely recommend him for bookingbrMichaelbrCant really think of what else I would want The host Mr T brought us drinks and fresh towels and also showed us the best local restaurant and its secret menu The house was quiet clean and close to the train station,카룬br이것은 제가 에어비앤비에서 머물렀던 최고의 경험 중 하나입니다. 집은 매우 깨끗하고 정돈되어 있습니다. 집 안 곳곳에 지침을 표시하는 영어 라벨이 있어 길을 찾는 것이 매우 쉽습니다. MrT는 환상적인 호스트입니다. 그는 항상 체크인합니다. 필요한 것이 있는지 확인하기 위해 매일 우리에게 연락합니다. 그의 사과 주스는 맛있습니다. br사케와 섞었습니다 br도쿄에 오면 누구에게나 이 곳을 추천합니다. br니콜br이것은 제가 에어비앤비를 이용하면서 경험한 최고의 경험입니다. 호스트 Mr T 우리의 요구 사항에 매우 세심하고 아침에 우리를 방문하는 동안 적극적으로 참여했습니다. 그는 그날의 계획에 대해 묻고 거기에 가는 방법을 도와주었습니다. 예약 실수로 하루를 놓쳤지만 그는 우리가 하루를 더 머물도록 주선했습니다. 에어비앤비에서 그 사람과 함께 저녁을 먹으러 갔을 때 정말 즐거웠어요. 술을 마시면서 현지 최고 중 최고를 먹여줬어요. 예약 시 꼭 그 사람을 추천해요brMichaelbr제가 뭘 더 바랄지 정말 생각이 안 나네요. 호스트 Mr T가 데려왔습니다. 음료와 신선한 수건을 제공하고 최고의 현지 레스토랑과 비밀 메뉴도 보여주었습니다. 집은 조용하고 깨끗했으며 기차역에서 가깝습니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,雖然立石並非市中心但生活機能相當好附近有商店街超市便利商店車站等非常方便房間完全符合照片裡的樣子建議行李可以放樓下就好樓梯不是那麼好走若是提著行李廂上下樓有點危險但除此之外整個公寓都非常棒房東人很好提供了許多可以觀光的地點帶了蘋果汁給我們喝也詢問是否需要送我們到青砥車站轉搭直達機場的專線總得來說住在這裡的經驗很棒若還有機會去還是會想住在這,"다테이시는 도심에 있지는 않지만 생활 기능은 꽤 좋습니다. 쇼핑 거리, 슈퍼마켓, 편의점, 역 등이 있어 매우 편리합니다. 방은 사진과 똑같습니다. 추천합니다. 아래층에 짐을 보관할 수 있습니다. 하지만 그 외에는 아파트 전체가 매우 좋습니다. 호스트는 매우 친절하고 가볼 만한 곳을 많이 제공했습니다. 사과 주스를 가져다 주셨고, 아오토역까지 데려다줘야 하는지 물으셨습니다. 공항까지 직행 노선입니다. 전반적으로 저는 이곳에 살고 있습니다. 경험은 정말 좋았습니다. 또 그곳에 갈 기회가 있다면 여전히 여기에 머물고 싶습니다."
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,We enjoyed our stay at K  Ns house They met us there at check in and were accomodating with the time The house was spotless which was nice given that the neighbourhood was a bit grittier than we had been used to Still very interesting to see  Good lay out of the house with our 4 year old son,"K N의 집에서 즐거운 시간을 보냈습니다. 그들은 체크인할 때 그곳에서 우리를 만났고 시간을 잘 맞춰주었습니다. 집은 흠 하나 없이 좋았고, 동네가 우리가 익숙했던 것보다 조금 더 지저분했다는 점을 고려하면 좋았습니다. 여전히 매우 흥미롭습니다. 레이아웃이 매우 좋습니다. 4살 아들이 있는 집에서"
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,離車站大約走路五分鐘左右就到車站附近有許多店家都很方便br房東人也很好很熱情很關心房客只是上下樓梯比較窄所以搬運行李上樓要注意br房東也有送我們蘋果汁很熱情的房東最後一天我們總共有11件行李房東也很讚的幫我們把行李送到青砥車站讓我們剩下不少力氣 ,역에서 도보로 5분 정도 소요됩니다. 근처에 상점이 많아 매우 편리합니다. 집주인도 매우 친절하고 따뜻하며 세입자를 배려합니다. 그러나 오르내리는 계단이 좁아서 계단을 올라가야 합니다. 짐을 위층으로 운반할 때 조심하세요. 집주인께서 사과 주스도 주시고 매우 친절하셨습니다. 마지막 날 집주인과 함께 총 11개의 짐을 가지고 있었습니다. 집주인도 짐을 칭디까지 운반하는 데 많은 도움을 주었습니다. 우리에게 많은 에너지를 준 역.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,Apartment was cosy but beautiful Absolutely spotlessly clean and in a great outoftheway area with easy train access and plenty to do locally Bedrooms lovely and stylish although it could do with some curtains in the downstairs bedroom brIts not right in central Tokyo but trust me thats a good thing Access to the city is super quick and easy if you use Google Maps and get a Pasmo card brHosts were exceptional and went above and beyond our expectations It was halfway between an Airbnb and a hotel with fresh towels being brought round every day brMr T even came round on our second day to say hello and give us some delicious apple juice There was also great tea and coffee in the house brThe apartment had both unlimited WiFi with decent speeds and a separate pocket WiFi which you can take around the city with you which is amazing Has a 7GB limit presumably per month We used about 05GB over our four nights brNo train noise inside the apartment whatsoever even though its fairly close to a trackbrNo traffic although the occasional moped going past at various times and single glazing means you can hear passers by although its not problematicbrVending machine right outside with hot and cold coffees so great in the morning if youre the one who got up latebrGreat info provided by the hosts and when Mr T dropped round he gave us a handy map of stuff to do in the local area brOn checkout Mr T turned up and insisted on giving us a lift to the station which was really nice of him brOh it has two toilets which was great and the shower is extremely nice brIf youre looking for a residential area Airbnb then I would absolutely recommended this one It was a really really enjoyable first experience of Japan for us,"아파트는 아늑했지만 아름다웠습니다. 흠잡을 데 없이 깨끗하고, 기차로 쉽게 이동할 수 있고 현지에서 할 수 있는 일이 많은 훌륭한 외곽 지역에 있습니다. 아래층 침실에 커튼을 좀 쳐도 침실은 사랑스럽고 스타일리시합니다. br도쿄 중심부에 위치하지는 않지만 믿어주세요. 좋습니다. Google 지도를 사용하고 Pasmo 카드를 얻으면 도시로의 접근이 매우 빠르고 쉽습니다. br호스트는 훌륭했고 기대 이상이었습니다. 에어비앤비와 호텔의 중간에 있었고 매일 깨끗한 수건을 가져왔습니다 brMr T even 둘째 날에 찾아와서 맛있는 사과 주스를 주었습니다. 집에는 훌륭한 차와 커피도 있었습니다 br아파트에는 적당한 속도의 무제한 Wi-Fi와 도시를 돌아다닐 수 있는 별도의 포켓 Wi-Fi가 모두 갖춰져 있었습니다. 놀랍습니다. 한 달에 7GB로 제한됩니다. 4박 동안 약 05GB를 사용했습니다. br선로에 꽤 가까움에도 불구하고 아파트 내부에는 기차 소음이 전혀 없습니다br교통은 없지만 가끔씩 오토바이가 여러 시간에 지나가고 단일 유리창으로 지나가는 소리가 들립니다. 문제는 없지만br바로 밖에 있는 자판기에서 따뜻하고 차가운 커피를 마실 수 있어 아침에 늦게 일어났을 때 아주 좋습니다br호스트가 제공한 훌륭한 정보와 Mr T가 방문했을 때 현지에서 할 수 있는 일이 표시된 편리한 지도를 주었습니다. br결제할 때 T씨가 나타나서 역까지 엘리베이터를 태워달라고 했는데 정말 친절했어요br아 화장실이 2개 있어서 정말 좋았고 샤워실도 정말 좋았어요 br주거 지역을 찾고 계시다면 에어비앤비를 꼭 추천하고 싶습니다 이건 우리에게 있어서 정말 정말 즐거운 일본에서의 첫 경험이었습니다"
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,Highly recommend this property to all the travelers,모든 여행자에게 이 숙소를 적극 추천합니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,You will not regret to spend your time in Tokyo and rest in Pine House that will giving you Japanese semi modern style The Host MrT is very humble and very kind He pick up us on station and giving fresh apple juice as welcome drink and give recommendation about food nice place on nearest place arround house I can promise you that you will spend good time if you stay in Pine House ,도쿄에서 시간을 보내고 일본식 세미 모던 스타일을 선사할 파인 하우스에서 휴식을 취하시는 것을 후회하지 않으실 것입니다. 호스트 MrT는 매우 겸손하고 친절합니다. 그는 역에서 우리를 마중 나와 신선한 사과 주스를 환영 음료로 제공하고 추천해 줍니다. 집 근처에서 가장 가까운 음식 좋은 곳 파인하우스에 묵으시면 좋은 시간을 보내실 거라고 약속드릴 수 있어요
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,My husband and I thoroughly enjoyed our stay at Pine House   The place was exactly as advertised clean and easy to find thanks to the very thorough directions from the hosts  Hosts were exceedingly gracious and accommodating  We recommend,남편과 저는 파인 하우스에서 즐거운 시간을 보냈습니다. 숙소는 광고와 똑같았고 호스트의 철저한 안내 덕분에 깨끗하고 찾기 쉬웠습니다. 호스트는 매우 친절하고 협조적이었습니다. 추천합니다
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,Great location  hospitality Would certaiinly book again when next time in Tokyo,훌륭한 위치의 환대 다음에 도쿄에 오면 꼭 다시 예약할 의향이 있습니다
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,The town is very quaint Mr T picked us up and dropped us off at the station which really is a help when you have luggage I would 100 stay again Access to Tokyo is easy once you know the station names,이 마을은 매우 예스러운 곳입니다. Mr T가 우리를 태우고 역에 내려주었는데 짐이 있을 때 정말 도움이 되었습니다. 다시 묵을 의향이 100번 있습니다. 역 이름을 알면 도쿄에 쉽게 접근할 수 있습니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,The Pine House is a great accommodation Very roomy for Japan The location is very close to the train station and local places to eat It is in a very quiet neighborhood which is great for getting a good nights sleep Both rooms are very spacious and it is great to have 2 toilets The only thing that was amiss is the fact that the house internet was not working due to a previous guest that used a illegal download service This cancelled the internet service for the room as the Japanese take illegal downloading very serious It will also cost you a 1000 usd fine I am happy there was also a pocket wifi to use which we did use and everything was fine,The Pine House는 훌륭한 숙박 시설입니다. 일본에서는 매우 넓습니다. 위치는 기차역과 현지 음식점에서 매우 가깝습니다. 매우 조용한 동네에 있어 숙면을 취하기에 좋습니다. 두 방 모두 매우 넓고 좋습니다. 화장실이 2개가 있다는 점 유일하게 아쉬웠던 점은 불법 다운로드 서비스를 사용한 이전 게스트로 인해 집 인터넷이 작동하지 않았다는 점입니다. 일본인이 불법 다운로드를 매우 심각하게 여기기 때문에 이로 인해 객실의 인터넷 서비스가 취소되었습니다. 또한 벌금 1000달러가 들었습니다. 우리가 사용했던 포켓 Wi-Fi도 있었고 모든 것이 괜찮았습니다.
1298200,35.73987,139.85176,4.93,4.95,4.96,4.97,4.97,4.75,4.89,Super clean and incredibly quiet in a neighborhood approx 30 minutes into the center of Tokyo with a close train station Very helpful host,매우 깨끗하고 놀라울 정도로 조용한 동네에 도쿄 중심부까지 약 30분 거리에 있으며 기차역도 가깝습니다. 매우 도움이 되는 호스트
