,district,date,address,content
29,Bunkyo Ku,2018年2月,東京都北区田端二丁目1-21,不動産情報にて6階告知事項ありとの記載あり
30,Bunkyo Ku,1～3年前？,東京都荒川区西日暮里四丁目8-16ガンズハウス,心理的瑕疵物件
31,Bunkyo Ku,2019年8月,外国外国東京都北区田端一丁目26-6,2019年8月に自殺。不動産サイトにて告知事項ありとの記載。
32,Bunkyo Ku,時期不明,東京都文京区千駄木三丁目22-11 シャルマン文京千駄木 5階/北向き住戸,心理的瑕疵有
33,Bunkyo Ku,平成25年1月10日,東京都文京区千駄木三丁目12-14,火災による死亡
34,Bunkyo Ku,2020年８月,東京都文京区千駄木三丁目48-8,飛び降り自殺？いずれにしても転落死。
35,Bunkyo Ku,平成30年5月2日,東京都文京区千駄木三丁目44-9,部屋番号不明。ブルーシートにくるまれたご遺体が運び出され覆面パトカー？に乗せられてました。
36,Bunkyo Ku,2014年くらい,東京都文京区千駄木三丁目48-8,何号室か忘れましたが、何年前かの賃貸募集で心理的瑕疵有り、告知事項有りと記載されていた気がします。
37,Bunkyo Ku,令和4年8月15日,東京都文京区根津二丁目35-4 コーポ岩崎第2,"203号室
告知事項有"
38,Bunkyo Ku,平成26年1月26日,東京都台東区谷中二丁目2-4 101,不自然死
39,Bunkyo Ku,平成23年7月,東京都台東区谷中二丁目1-11ベルシティー根津107,死体発見
40,Bunkyo Ku,平成29年11月18日,東京都台東区谷中二丁目14-10,"告知事項あり。

一年ほど前に孤高死の遺体発見。年齢性別は不明。"
41,Bunkyo Ku,平成29年8月25日,東京都台東区谷中二丁目5-6,アアパート1F 若い男性自殺。周辺しばらく異臭。
42,Bunkyo Ku,不明,東京都文京区千駄木二丁目6-6HF千駄木レジデンス1002号室,心理的瑕疵物件
43,Bunkyo Ku,平成27年12月21日,東京都文京区千駄木一丁目8-12,白骨死体
44,Bunkyo Ku,平成21年8月30日,東京都台東区池之端二丁目2-9サンクレスト池之端9F↓,転落死
45,Bunkyo Ku,平成23年9月20日,東京都台東区池之端二丁目4-20-202,ガス入りビニール袋を被り自殺
46,Bunkyo Ku,令和2年10月27日,東京都台東区池之端三丁目3,自殺
47,Bunkyo Ku,平成20年4月3日,東京都台東区上野公園8-36,縊死
48,Bunkyo Ku,平成20年3月2日,東京都台東区上野公園8-43,病死
49,Bunkyo Ku,2008,東京都文京区湯島四丁目12-3,縊死
50,Bunkyo Ku,平成25年夏,東京都文京区湯島四丁目10-4フェニックス本郷東大前,死体発見
51,Bunkyo Ku,2018年5月頃,東京都文京区湯島二丁目31,孤高死腐敗あり
52,Bunkyo Ku,令和2年7月13日,東京都文京区湯島四丁目4-10,告知事項あり
53,Bunkyo Ku,平成29年3月7日,東京都文京区湯島四丁目4-22ユシマハイツ201,火災による死亡
54,Bunkyo Ku,平成24年8月13日,東京都台東区池之端一丁目3,首吊り自殺
55,Bunkyo Ku,平成21年12月24日,東京都文京区湯島四丁目11-16,401号室にて部屋の所有者が首吊り自殺
56,Bunkyo Ku,平成27年5月9日,東京都文京区湯島四丁目7-10,自殺
57,Bunkyo Ku,2020/8,東京都文京区湯島四丁目6-12,女性飛び降り自殺
58,Bunkyo Ku,令和5年4月28日,東京都文京区湯島三丁目37-1,自殺 風俗女が自殺
59,Bunkyo Ku,平成18年1月8日,東京都台東区上野一丁目18-11 山光堂ビル,9階より 飛び降り自殺
60,Bunkyo Ku,2015年,東京都文京区湯島三丁目39-3,スーツ姿のサラリーマン男性が飛び降り自殺。週末のお昼すぎの時間。救急車で運ばれて病院で死亡。
61,Bunkyo Ku,2006年,東京都文京区湯島三丁目42-6,パシャ従業員自殺
62,Bunkyo Ku,平成27年12月25日,東京都台東区上野二丁目13-1 萬壽山ビル,女性飛び降り自殺
63,Bunkyo Ku,平成20年9月12日,東京都台東区上野二丁目11-2SNテトラビル2C,刺殺
64,Bunkyo Ku,平成30年12月24日,東京都台東区上野六丁目2-6,殺人
65,Bunkyo Ku,平成25年12月3日,東京都台東区上野三丁目28ビル建設現場,ブロック塀の下敷きで死亡
66,Bunkyo Ku,平成24年1月6日,東京都台東区上野六丁目7スマイルパーキング上野六丁目駐車場,殺人
67,Bunkyo Ku,平成20年12月27日,東京都台東区上野六丁目8-1 カプセルサウナセンチュリー,2階休息コーナー 脳内出血による死亡
68,Bunkyo Ku,平成24年12月4日,東京都台東区東上野一丁目14タイムズ東上野第27,死体発見
69,Bunkyo Ku,平成29年12月27日,東京都台東区上野六丁目2-11,自殺
70,Bunkyo Ku,2006年頃,東京都千代田区外神田三丁目6-2,コンカフェ嬢が飛び降り自殺
71,Bunkyo Ku,時期不明,東京都千代田区外神田五丁目5-1 戸建（3階建）,心理的瑕疵有
72,Bunkyo Ku,令和4年8月29日,東京都千代田区外神田二丁目9-5 レジディア御茶ノ水2,"603号室
告知事項有"
73,Bunkyo Ku,2013年頃,東京都千代田区外神田四丁目5-5,7F非常階段にてリストカット後、飛び降り自殺
74,Bunkyo Ku,平成26年6月8日,東京都千代田区外神田三丁目2-14,飛び降り自殺
75,Bunkyo Ku,2008年頃,東京都千代田区神田駿河台二丁目3−1,ロッテリアの入るビル8階から飛び降り、一階五右衛門パスタに降りる階段手すりに激突、通行人多数の昼間の出来事
76,Bunkyo Ku,2016年1月頃,東京都千代田区神田三崎町二丁目1-14,東京歯科大学の学生が屋上から飛び降り自殺
77,Bunkyo Ku,2016夏,東京都千代田区神田三崎町二丁目19-9,ビルの間で死体が発見される
78,Bunkyo Ku,2015年,東京都新宿区揚場町1-18,墜落死
79,Bunkyo Ku,平成25年12月27日,東京都千代田区富士見二丁目7-1プラウドタワー千代田富士見↓,飛び降り自殺
80,Bunkyo Ku,平成29年11月13日,東京都千代田区富士見二丁目11-11,勤務中に職員が急逝。原因は過労死だった。
81,Bunkyo Ku,令和4年9月8日,東京都文京区水道一丁目4-2 LUMEED飯田橋,"506号室 角部屋 分譲賃貸
心理的瑕疵有"
82,Bunkyo Ku,令和4年9月8日,東京都文京区水道一丁目4-2 LUMEED飯田橋,"206号室
心理的瑕疵有"
83,Bunkyo Ku,2010年以降,東京都新宿区新小川町6-27,1408号室、女性ベランダから飛び降り自殺
84,Bunkyo Ku,平成28年12月8日,東京都文京区水道一丁目11-7シャンボール小石川A,死体発見
85,Bunkyo Ku,2020年3月,東京都文京区水道一丁目7-10,"ライオンズマンション小石川302号室
販売図面に「告知事項あり」の記載。"
86,Bunkyo Ku,15年前,東京都文京区水道一丁目11-9,6階変死体発見
87,Bunkyo Ku,平成24年8月31日,東京都文京区水道一丁目2-17,609号より飛び降り自殺
88,Bunkyo Ku,平成29年5月15日,東京都文京区春日一丁目11-13,"コア伝通院 3階 告知事項あり。
https://suumo.jp/chintai/tokyo/sc_bunkyo/jnc_000027501988/?bc=100091752252"
89,Bunkyo Ku,令和4年5月20日,東京都文京区水道二丁目4-2 若竹ハイム,"201号室 角部屋
告知事項有り
新規フルリノベーション済"
90,Bunkyo Ku,令和4年7月4日,東京都新宿区水道町4-5 ザ・パークハビオ神楽坂香月,"303号室
告知事項有"
91,Bunkyo Ku,2016年8月,東京都新宿区東五軒町5-8,腐敗臭
92,Bunkyo Ku,平成27年1月31日,東京都新宿区水道町1,飛び降り自殺
93,Bunkyo Ku,平成30年7月1日,東京都新宿区赤城下町30-1,"7階告知事項あり時期不明
リフォーム実施時期 2018年7月"
94,Bunkyo Ku,2020年春頃,東京都新宿区赤城元町4-11,赤城ハイツ 独居老人の孤高死
95,Bunkyo Ku,平成19年12月27日,東京都新宿区赤城元町4-2あかぎ荘A棟102,火災による死亡
96,Bunkyo Ku,2016年,東京都文京区関口一丁目3-5,4Fテナント入居者自殺。ビル名を変更。
97,Bunkyo Ku,平成28年１月,東京都新宿区山吹町360,自殺
98,Bunkyo Ku,2010年頃,東京都新宿区山吹町296 コーポ山吹２F,孤高死
99,Bunkyo Ku,令和3年3月17日,東京都文京区関口一丁目13-12,飛び降り
100,Bunkyo Ku,令和4年9月15日,東京都新宿区山吹町366-366 新宿山吹アインスタワー,"1007号室 角部屋 分譲賃貸
告知事項有"
101,Bunkyo Ku,平成27年5月下旬頃,東京都文京区関口一丁目23-1ロジェ関口302,死体発見
102,Bunkyo Ku,2018/04,東京都新宿区山吹町357-201,自殺らしいです
103,Bunkyo Ku,平成25年頃,東京都新宿区西早稲田一丁目10-2 アートハビテーション4階東側の角部屋,トイレ前で孤高死。
104,Bunkyo Ku,令和4年10月2日,東京都新宿区西早稲田一丁目9-17 藤和シティコープ早稲田,"602号室 分譲賃貸
告知事項あり"
105,Bunkyo Ku,不明,東京都新宿区西早稲田一丁目11-11 メゾン・ド・早稲田,3階 心理的瑕疵あり
106,Bunkyo Ku,2005年ごろ？,東京都文京区関口一丁目34,首吊り自殺
107,Bunkyo Ku,平成24年1月30日,東京都新宿区西早稲田一丁目9-23都営早稲田アパート1号棟1108,火災による死亡
108,Bunkyo Ku,平成29年1月24日,東京都新宿区西早稲田一丁目9-23都営早稲田アパート1号棟221,死体発見
109,Bunkyo Ku,平成20年9月12日,東京都文京区関口二丁目1,首吊り自殺
110,Bunkyo Ku,平成27年8月1日,東京都文京区関口一丁目42-8 102,女性屍體發見しました 自殺
111,Bunkyo Ku,令和4年8月28日,東京都文京区関口一丁目28-5 ステージファースト早稲田,"301号室
告知事項あり"
112,Bunkyo Ku,２００８年,東京都新宿区西早稲田一丁目15-7 フォレステージ西早稲田６０４,自殺
113,Bunkyo Ku,2020年3月現在,東京都豊島区雑司が谷二丁目16-5 メジロハイツ 2階,告知事項あり（不動産情報より）
114,Bunkyo Ku,令和4年8月16日,東京都文京区目白台二丁目13-4 コーポ目白台,"2階 角部屋 南向きワンルーム（洋室6帖） 専有面積20.25㎡ 賃料5.2万円
告知事項あり
内装リノベーション済み"
115,Bunkyo Ku,2023年4月,東京都豊島区豊島区雑司ヶ谷1-32-9 グランフォルト護国寺,心理的瑕疵
116,Bunkyo Ku,令和2年4月14日,東京都豊島区雑司が谷一丁目27-1,火災による死亡
117,Bunkyo Ku,平成29年2月10日,東京都豊島区雑司が谷一丁目50-4,火災による死亡
118,Bunkyo Ku,平成29年11月30日,東京都豊島区雑司が谷一丁目34-6,2017年11月30日 12号室 病死
119,Bunkyo Ku,令和3年9月3日,東京都文京区大塚五丁目40-10,生徒一名が飛び降り自殺
120,Bunkyo Ku,平成22年頃,東京都文京区音羽二丁目11-21ライオンズマンション護国寺第3↓,レストラン（現在は歯科医院）の階段から転落死
121,Bunkyo Ku,2023年7月,東京都文京区目白台三丁目28,転落
122,Bunkyo Ku,平成30年12月1日,東京都豊島区南池袋四丁目23-3 ヴイラ・オクノ,1階 角部屋 2018年12月1日 告知事項有
123,Bunkyo Ku,2017年以前,東京都豊島区東池袋五丁目7-1,"座間9遺体事件の犯人が座間に住む前に居住。
スッキリ（11月2日放送）は、白石隆浩が以前住んでいた池袋のマンションの近隣住民に取材したところ、8か月ほど前に地下排水溝から大量のハエと異臭がしていたと話した。その数は尋常ではなく、退治しても途切れないほどだった。また、生臭い匂いもしており、そのときに入居していたのが白石隆浩だったという。"
124,Bunkyo Ku,2020/08/11,東京都豊島区東池袋五丁目7-6 スカイコート池袋第二,警察立会で19:00業者搬送。部屋不明。半液状化。
125,Bunkyo Ku,平成31年4月10日,東京都豊島区東池袋五丁目7-5MHC第3ビル,飛び降り自殺
126,Bunkyo Ku,平成25年3月17日,東京都豊島区南池袋四丁目18-9池袋YKビル↓,飛び降り自殺
127,Bunkyo Ku,2005年頃？,東京都豊島区東池袋四丁目32-15,女性の自殺あり
128,Bunkyo Ku,平成23年,東京都豊島区東池袋四丁目27-5ライオンズプラザ池袋509,自殺
129,Bunkyo Ku,平成20年12月20日,東京都豊島区東池袋四丁目18-15フラワーハイツ2階,火災による死亡
130,Bunkyo Ku,平成25年7月15日,東京都豊島区東池袋四丁目3-3東京計画ビル↓,飛び降り自殺
131,Bunkyo Ku,2019年1月15日,東京都豊島区南大塚二丁目15-10,心理的瑕疵あり
132,Bunkyo Ku,平成24年8月9日,東京都豊島区南大塚二丁目16-9クローバーマンション205号室,ご老人の孤高死。 死後1ヵ月
133,Bunkyo Ku,平成28年,東京都文京区大塚四丁目51-3第21宮庭マンション701,死体発見
134,Bunkyo Ku,Ｈ２３年５月,東京都文京区大塚五丁目8-13,孤高死による死体発見
135,Bunkyo Ku,不明,東京都文京区大塚五丁目7-12,"心理的瑕疵あり 3階
https://www.homes.co.jp/chintai/b-1344560005303/"
136,Bunkyo Ku,不明,東京都文京区大塚五丁目7-11 パレドール文京メトロプラザ1 ６階,告知事項有り物件
137,Bunkyo Ku,2014年頃,東京都文京区大塚五丁目13-20,屋外物干しに縄をかけて首吊り
138,Bunkyo Ku,2022年9月,東京都文京区大塚六丁目2-11,告知事項あり(SUUMOより)
139,Bunkyo Ku,平成23年10月19日,東京都豊島区南大塚三丁目16-2,敷地内屋外で遺体発見
140,Bunkyo Ku,2001年,東京都豊島区南大塚三丁目2-14,喫茶店店主 店内で倒れていて死亡
141,Bunkyo Ku,平成28年7月9日,東京都文京区千石三丁目36-11文京区立シルバーピア千石,熱中症による死亡
142,Bunkyo Ku,令和2年4月23日,東京都文京区千石三丁目30-10 301,"独居の高齢男性 おそらく病死
死後数週間後発見(2020/04/23)"
143,Bunkyo Ku,平成27年8月19日,東京都豊島区南大塚一丁目12-3,孤高死
144,Bunkyo Ku,不明,東京都豊島区巣鴨一丁目38-5,ベッドの下から女性の死体発見。その後、名前を変えてホテルを営業中。
145,Bunkyo Ku,2020年,東京都豊島区巣鴨三丁目26-9,"グランパセオ巣鴨
2020年秋冬くらいに警察と消防がたくさん集まり運び出されていました。部屋不明。"
146,Bunkyo Ku,平成28年10月12日,東京都豊島区巣鴨一丁目40-4,305号室病死
147,Bunkyo Ku,2013年頃,東京都豊島区巣鴨一丁目18-8,ビルのオーナーが孤高死
148,Bunkyo Ku,平成25年1月末～平成25年2月頃,東京都豊島区巣鴨一丁目21-4ルーブル豊島千石,自殺
149,Bunkyo Ku,2016年,東京都文京区千石三丁目29-20 千石ニューハイツ,"https://suumo.jp/chintai/tokyo/sc_bunkyo/bc_100045222812/
千石ニューハイツ 1階 部屋番号は不明
告知事項が御座います"
150,Bunkyo Ku,平成24年7月5日,東京都文京区千石四丁目9-13千石アンビロン402,死体発見
151,Bunkyo Ku,---,東京都文京区本駒込六丁目22-15,1階 告知事項ございます
152,Bunkyo Ku,平成24年6月上旬,東京都豊島区駒込一丁目42-2ライオンズマンション駒込駅前904,死体発見
153,Bunkyo Ku,令和5年6月20日,東京都豊島区駒込一丁目13-13,飛び降り
154,Bunkyo Ku,不明,東京都豊島区駒込一丁目12-5 ライオンズマンション駒込六義園7階（部屋番号不明）,重要な告知事項
155,Bunkyo Ku,2020年3月現在,東京都豊島区駒込一丁目12-13 のぼるビル 2階,告知事項あり（不動産情報より）
156,Bunkyo Ku,平成31年3月16日,東京都豊島区駒込一丁目35-3,告知事項あり
157,Bunkyo Ku,令和4年10月20日,東京都豊島区駒込四丁目6-4 オーク駒込,"102号室
心理的瑕疵あり"
158,Bunkyo Ku,平成３０年７月頃,東京都豊島区駒込四丁目4-14コパンクレール,１０２号室 告知事項有り
159,Bunkyo Ku,平成29年10月26日,東京都豊島区駒込三丁目1-14駒込ケンコーセンター3階,絞殺
160,Bunkyo Ku,不詳,東京都豊島区駒込一丁目30-8ウエストインパーク18コマゴメ,自殺
161,Bunkyo Ku,2020年初秋,東京都豊島区駒込一丁目13-6 北東 1705,コロナ死
162,Bunkyo Ku,時期不明,東京都豊島区駒込一丁目12-5 ライオンズマンション駒込六義園 3階,心理的瑕疵有
163,Bunkyo Ku,平成19年4月13日,東京都文京区本駒込五丁目58-1ピアレス本駒込101,火災による死亡
164,Bunkyo Ku,10年以上前から,東京都文京区本駒込五丁目60-14,従業員の連続不審死
165,Bunkyo Ku,2005年以降 詳しくは不明,東京都文京区本駒込五丁目21-5,"何年か前かは不明だが飛び降り自殺があった。
飛び降り目撃者あり。"
166,Bunkyo Ku,2009年,東京都文京区本駒込五丁目5-10,ルーブル本駒込「201号室」で死因不明なるも、男性孤高死
167,Bunkyo Ku,令和4年7月20日,東京都文京区本駒込二丁目28-35 コバレヂデンス,"1階店舗
容認事項あり"
168,Bunkyo Ku,2021年,東京都文京区本駒込五丁目28-12 オープンレジデンシア本駒込203号室,"オープンレジデンシア本駒込203号室
居住者が病死"
169,Bunkyo Ku,平成25年12月21日,東京都文京区本駒込四丁目35-15都営本駒込四丁目アパート816,無理心中
170,Bunkyo Ku,平成20年3月27日,東京都文京区本駒込四丁目19-5,刺殺
171,Bunkyo Ku,平成24年4月10日,東京都文京区本駒込四丁目15-4,2階 腐乱死体発見 （死後1ヶ月半経過）
172,Shinjuku Ku,2019年8月,外国外国東京都北区田端一丁目26-6,2019年8月に自殺。不動産サイトにて告知事項ありとの記載。
173,Shinjuku Ku,令和4年4月29日,東京都中野区江原町一丁目16-11 コート・エルム,"102号室
心理的瑕疵あり。（HOME'Sより）"
174,Shinjuku Ku,20150101,東京都中野区江原町一丁目27,事故物件
175,Shinjuku Ku,平成22年1月8日,東京都中野区江原町一丁目26江古田住宅6号館633,傷害致死
176,Shinjuku Ku,2014年,東京都豊島区南長崎,JR東日本南長崎社宅 建築工事中 足場解体中に作業員転落死
177,Shinjuku Ku,平成25年2月27日,東京都新宿区西落合一丁目4-13王京パレス103,練炭自殺
178,Shinjuku Ku,2014年,東京都新宿区西落合三丁目2-13,病死 6階
179,Shinjuku Ku,2016.7,東京都新宿区西落合三丁目1-24,高齢者の孤高死。2016年夏に異臭騒ぎが起こって発覚。部屋番号は不明だが、エントランス上の部屋。今も空き部屋。 by元住人
180,Shinjuku Ku,平成29年,東京都新宿区西落合三丁目7-3,"岩崎マンション
心理的瑕疵有り"
181,Shinjuku Ku,平成２２年,東京都新宿区西落合三丁目1-11,オーナーが建物EV内で水没し亡くなっている。
182,Shinjuku Ku,平成29年4月2日,東京都新宿区西落合一丁目一四丁目4-201号,孤高死
183,Shinjuku Ku,２０１４年,東京都新宿区中落合三丁目25,刃物で自殺
184,Shinjuku Ku,29年2月,東京都豊島区南長崎三丁目2-14,204号室孤高死
185,Shinjuku Ku,時期不明,東京都豊島区南長崎三丁目2-17 プレール椎名町 1階/106号室,心理的瑕疵有
186,Shinjuku Ku,平成28年11月21日,東京都新宿区中落合三丁目28-1,とある住戸の賃借人の同居人が屋上から投身
187,Shinjuku Ku,2018年,東京都豊島区南長崎一丁目3-3,心理的瑕疵
188,Shinjuku Ku,2019/11/26,東京都豊島区目白五丁目18-16,賃貸物件サイトにて 告知事項有。
189,Shinjuku Ku,平成18年12月30日,東京都豊島区目白五丁目21-14ウィークリーマンション目白212,練炭自殺
190,Shinjuku Ku,令和2年9月10日,東京都豊島区目白五丁目21-5,東京都豊島区南長崎二丁目22-17フローレ南長崎1階にて絞殺した遺体を運び込んだ犯人の部屋。
191,Shinjuku Ku,2016/08/,東京都豊島区目白四丁目31-11,"平成28年夏、目白フィルマ４階、異臭により
警察、消防出動 孤高死"
192,Shinjuku Ku,平成22年9月29日,東京都豊島区西池袋四丁目28-6,火災による死亡
193,Shinjuku Ku,平成17年9月18日,東京都豊島区目白三丁目15-16,男性の遺体発見
194,Shinjuku Ku,平成29年6月27日,東京都新宿区下落合三丁目16-16,"アベニュー目白
503号室ベランダから男性が転落死。"
195,Shinjuku Ku,令和4年4月19日,東京都新宿区下落合一丁目3-6 ハイシティ高田馬場,"1階区分店舗・事務所 専有面積201.66㎡
告知事項あり"
196,Shinjuku Ku,平成23年11月23日,東京都新宿区下落合二丁目2-2高田馬場住宅13階↓,転落死
197,Shinjuku Ku,2005年,東京都新宿区下落合一丁目1-1,転落死、自殺と思われる
198,Shinjuku Ku,平成23年3月17日,"東京都豊島区7-7, Takada 3-Chōme",自殺
199,Shinjuku Ku,2019年,東京都新宿区下落合一丁目1-1,孤高死
200,Shinjuku Ku,平成29年9月27日,東京都新宿区高田馬場三丁目2-8 天翔高田馬場ビル,5階建てビルの4階～屋上のいずれかの裏階段で転落自己死
201,Shinjuku Ku,詳細不明,東京都新宿区高田馬場四丁目11-1,告知事項あり
202,Shinjuku Ku,10年前ぐらい,東京都豊島区高田三丁目36-8,今現在は1F～B1Fは某酒屋の事務所兼倉庫として利用しており2F～5Fは㈱●鳳ビルが管理&所有してる。私は元関係者で管理会社なので定期的に行ってました。各階は各部署の倉庫になってるが昔、この建物は女子寮の扱いとなっていて5Fで女性が首吊り自殺しています。ここで幽霊の目撃が多発していてほとんどの人が目撃しています。私は霊感はないですが同僚と5Fに上がった時は頭痛と悪寒を感じて足がすくむ謎の恐怖感を感じた。4Fにいると誰かに見られてる視線を感じる。外観からはわからないが内部は空気が変わり気持ち悪い感じ。
203,Shinjuku Ku,2007年,東京都豊島区高田二丁目16-13,工事車両が、通行人をひき死亡する。
204,Shinjuku Ku,平成18年2月14日,東京都豊島区高田二丁目4-12,絞殺
205,Shinjuku Ku,平成25年11月11日,東京都豊島区高田三丁目2-14 クレベール高田馬場,屋上から飛び降り自殺
206,Shinjuku Ku,平成19年2月19日,東京都新宿区西早稲田三丁目31-10ミリオンステージ西早稲田壱番館906,火災による死亡
207,Shinjuku Ku,不明,東京都豊島区高田三丁目20-12 マツオビル501号室,告知事項が御座います。不動産情報より
208,Shinjuku Ku,平成26年12月25日,東京都新宿区西早稲田三丁目23-8早稲田セントラルハイツ屋上,刃物による自殺
209,Shinjuku Ku,不明,東京都新宿区西早稲田三丁目31-6 朝日シティパリオ西早稲田館 7階,"https://jobutsu.jp/fudo/7483
発見まで72時間以上の孤高死物件"
210,Shinjuku Ku,２０２０年10月,東京都新宿区西早稲田三丁目31-6,朝日シティパリオ西早稲田館７Fの1室 20/10月現在告知事項ありとして３８００万で販売中。
211,Shinjuku Ku,平成25年1月27日,東京都豊島区高田二丁目8-9目白ガーデニア706↓,飛び降り自殺
212,Shinjuku Ku,平成25年1月27日,東京都豊島区高田二丁目8-9目白ガーデニア7階通路↓,飛び降り自殺
213,Shinjuku Ku,２００８年,東京都新宿区西早稲田一丁目15-7 フォレステージ西早稲田６０４,自殺
214,Shinjuku Ku,平成25年頃,東京都新宿区西早稲田一丁目10-2 アートハビテーション4階東側の角部屋,トイレ前で孤高死。
215,Shinjuku Ku,令和4年10月2日,東京都新宿区西早稲田一丁目9-17 藤和シティコープ早稲田,"602号室 分譲賃貸
告知事項あり"
216,Shinjuku Ku,不明,東京都新宿区西早稲田一丁目11-11 メゾン・ド・早稲田,3階 心理的瑕疵あり
217,Shinjuku Ku,2005年ごろ？,東京都文京区関口一丁目34,首吊り自殺
218,Shinjuku Ku,平成24年1月30日,東京都新宿区西早稲田一丁目9-23都営早稲田アパート1号棟1108,火災による死亡
219,Shinjuku Ku,平成29年1月24日,東京都新宿区西早稲田一丁目9-23都営早稲田アパート1号棟221,死体発見
220,Shinjuku Ku,平成27年8月1日,東京都文京区関口一丁目42-8 102,女性屍體發見しました 自殺
221,Shinjuku Ku,令和4年8月28日,東京都文京区関口一丁目28-5 ステージファースト早稲田,"301号室
告知事項あり"
222,Shinjuku Ku,平成20年9月12日,東京都文京区関口二丁目1,首吊り自殺
223,Shinjuku Ku,2018/04,東京都新宿区山吹町357-201,自殺らしいです
224,Shinjuku Ku,平成24年5月23日,東京都文京区小日向二丁目17-4,火災による死亡
225,Shinjuku Ku,平成27年5月下旬頃,東京都文京区関口一丁目23-1ロジェ関口302,死体発見
226,Shinjuku Ku,平成25年5月19日,東京都新宿区山吹町4-4,孤高死
227,Shinjuku Ku,2016年,東京都文京区関口一丁目3-5,4Fテナント入居者自殺。ビル名を変更。
228,Shinjuku Ku,平成28年１月,東京都新宿区山吹町360,自殺
229,Shinjuku Ku,2010年頃,東京都新宿区山吹町296 コーポ山吹２F,孤高死
230,Shinjuku Ku,令和3年3月17日,東京都文京区関口一丁目13-12,飛び降り
231,Shinjuku Ku,令和4年9月15日,東京都新宿区山吹町366-366 新宿山吹アインスタワー,"1007号室 角部屋 分譲賃貸
告知事項有"
